SensoreFrontale;DifferenzaSxDxSensor;DifferenzaSxMinDxMinSensor;PosizioneRispettoAlCentro;AngoloLongTang;Cls
-1.0;0.0;0.0;1.49036;-1.63725;2
-1.0;0.0;0.0;1.4904;-1.63728;2
-1.0;0.0;0.0;1.49042;-1.63736;2
-1.0;0.0;0.0;1.49044;-1.63744;2
-1.0;0.0;0.0;1.49049;-1.63755;2
-1.0;0.0;0.0;1.49053;-1.63765;2
-1.0;0.0;0.0;1.49059;-1.63783;2
-1.0;0.0;0.0;1.49067;-1.63802;2
-1.0;0.0;0.0;1.49065;-1.63804;2
-1.0;0.0;0.0;1.49063;-1.63826;2
-1.0;0.0;0.0;1.49063;-1.63834;2
-1.0;0.0;0.0;1.49061;-1.63845;2
-1.0;0.0;0.0;1.49058;-1.63855;2
-1.0;0.0;0.0;1.49057;-1.63877;2
-1.0;0.0;0.0;1.49057;-1.63885;2
-1.0;0.0;0.0;1.49056;-1.63897;2
-1.0;0.0;0.0;1.49054;-1.63906;2
-1.0;0.0;0.0;1.49053;-1.63908;2
-1.0;0.0;0.0;1.49051;-1.63919;2
-1.0;0.0;0.0;1.49051;-1.6393;2
-1.0;0.0;0.0;1.4905;-1.63949;2
-1.0;0.0;0.0;1.4905;-1.63951;2
-1.0;0.0;0.0;1.49048;-1.63953;2
-1.0;0.0;0.0;1.49045;-1.63976;2
-1.0;0.0;0.0;1.49045;-1.63996;2
-1.0;0.0;0.0;1.49039;-1.6403;2
-1.0;0.0;0.0;1.49034;-1.64084;2
-1.0;0.0;0.0;1.49034;-1.64087;2
-1.0;0.0;0.0;1.49029;-1.64131;2
-1.0;0.0;0.0;1.49028;-1.64136;2
-1.0;0.0;0.0;1.49025;-1.64168;2
-1.0;0.0;0.0;1.49023;-1.6418;2
-1.0;0.0;0.0;1.49022;-1.64192;2
-1.0;0.0;0.0;1.49022;-1.64202;2
-1.0;0.0;0.0;1.49017;-1.6423;2
-1.0;0.0;0.0;1.49017;-1.64239;2
-1.0;0.0;0.0;1.49017;-1.64254;2
-1.0;0.0;0.0;1.49012;-1.64286;2
-1.0;0.0;0.0;1.49006;-1.64345;2
-1.0;0.0;0.0;1.48999;-1.64415;2
-1.0;0.0;0.0;1.48997;-1.64432;2
-1.0;0.0;0.0;1.48995;-1.64458;2
-1.0;0.0;0.0;1.48994;-1.64469;2
-1.0;0.0;0.0;1.48991;-1.6448;2
-1.0;0.0;0.0;1.4899;-1.64491;2
-1.0;0.0;0.0;1.4899;-1.64504;2
-1.0;0.0;0.0;1.48984;-1.64545;2
-1.0;0.0;0.0;1.48984;-1.64547;2
-1.0;0.0;0.0;1.48984;-1.64565;2
-1.0;0.0;0.0;1.48979;-1.64599;2
-1.0;0.0;0.0;1.48979;-1.64608;2
-1.0;0.0;0.0;1.48976;-1.64628;2
-1.0;0.0;0.0;1.48974;-1.6465;2
-1.0;0.0;0.0;1.48974;-1.64652;2
-1.0;0.0;0.0;1.48974;-1.64654;2
-1.0;0.0;0.0;1.48969;-1.64692;2
-1.0;0.0;0.0;1.48969;-1.64702;2
-1.0;0.0;0.0;1.48968;-1.64712;2
-1.0;0.0;0.0;1.48966;-1.64728;2
-1.0;0.0;0.0;1.48964;-1.6474;2
-1.0;0.0;0.0;1.48964;-1.64748;2
-1.0;0.0;0.0;1.48964;-1.64749;2
-1.0;0.0;0.0;1.48964;-1.6475;2
-1.0;0.0;0.0;1.48963;-1.64758;2
-1.0;0.0;0.0;1.48963;-1.64765;2
-1.0;0.0;0.0;1.48961;-1.64767;2
-1.0;0.0;0.0;1.4896;-1.64775;2
-1.0;0.0;0.0;1.48959;-1.64784;2
-1.0;0.0;0.0;1.48959;-1.64793;2
-1.0;0.0;0.0;1.48959;-1.64801;2
-1.0;0.0;0.0;1.48959;-1.64802;2
-1.0;0.0;0.0;1.48954;-1.64832;2
-1.0;0.0;0.0;1.48954;-1.64833;2
-1.0;0.0;0.0;1.48955;-1.6484;2
-1.0;0.0;0.0;1.4895;-1.6487;2
-1.0;0.0;0.0;1.4895;-1.64877;2
-1.0;0.0;0.0;1.4895;-1.64877;2
-1.0;0.0;0.0;1.4895;-1.64884;2
-1.0;0.0;0.0;1.48948;-1.64892;2
-1.0;0.0;0.0;1.48947;-1.64893;2
-1.0;0.0;0.0;1.48945;-1.64924;2
-1.0;0.0;0.0;1.48944;-1.64931;2
-1.0;0.0;0.0;1.48943;-1.64938;2
-1.0;0.0;0.0;1.48942;-1.64939;2
-1.0;0.0;0.0;1.48942;-1.64947;2
-1.0;0.0;0.0;1.48942;-1.64954;2
-1.0;0.0;0.0;1.48942;-1.64954;2
-1.0;0.0;0.0;1.48942;-1.64961;2
-1.0;0.0;0.0;1.48938;-1.64975;2
-1.0;0.0;0.0;1.48938;-1.64998;2
-1.0;0.0;0.0;1.48934;-1.65011;2
-1.0;0.0;0.0;1.48934;-1.65026;2
-1.0;0.0;0.0;1.48935;-1.65032;2
-1.0;0.0;0.0;1.48934;-1.65039;2
-1.0;0.0;0.0;1.48931;-1.65052;2
-1.0;0.0;0.0;1.4893;-1.65053;2
-1.0;0.0;0.0;1.4893;-1.6506;2
-1.0;0.0;0.0;1.48931;-1.65066;2
-1.0;0.0;0.0;1.4893;-1.65072;2
-1.0;0.0;0.0;1.48926;-1.65092;2
-1.0;0.0;0.0;1.48926;-1.65099;2
-1.0;0.0;0.0;1.48927;-1.65106;2
-1.0;0.0;0.0;1.48924;-1.65116;2
-1.0;0.0;0.0;1.48923;-1.65123;2
-1.0;0.0;0.0;1.48922;-1.6513;2
-1.0;0.0;0.0;1.48923;-1.65144;2
-1.0;0.0;0.0;1.48922;-1.6515;2
-1.0;0.0;0.0;1.4892;-1.65156;2
-1.0;0.0;0.0;1.48919;-1.65156;2
-1.0;0.0;0.0;1.48918;-1.65169;2
-1.0;0.0;0.0;1.02475;-1.64422;2
-1.0;0.0;0.0;1.02461;-1.64357;2
-1.0;0.0;0.0;1.0246;-1.64353;2
-1.0;0.0;0.0;1.02458;-1.64346;2
-1.0;0.0;0.0;1.02457;-1.64342;2
-1.0;0.0;0.0;1.02455;-1.64332;2
-1.0;0.0;0.0;1.02453;-1.64326;2
-1.0;0.0;0.0;1.0245;-1.64318;2
-1.0;0.0;0.0;1.02447;-1.64309;2
-1.0;0.0;0.0;1.02444;-1.64303;2
-1.0;0.0;0.0;1.02441;-1.64297;2
-1.0;0.0;0.0;1.02437;-1.64293;2
-1.0;0.0;0.0;1.02434;-1.64291;2
-1.0;0.0;0.0;1.02429;-1.6429;2
-1.0;0.0;0.0;1.02422;-1.64294;2
-1.0;0.0;0.0;1.02419;-1.64296;2
-1.0;0.0;0.0;1.02412;-1.64302;2
-1.0;0.0;0.0;1.02411;-1.64303;2
-1.0;0.0;0.0;1.02405;-1.64311;2
-1.0;0.0;0.0;1.02402;-1.64314;2
-1.0;0.0;0.0;1.02399;-1.64319;2
-1.0;0.0;0.0;1.02394;-1.64326;2
-1.0;0.0;0.0;1.02391;-1.6433;2
-1.0;0.0;0.0;1.02389;-1.64333;2
-1.0;0.0;0.0;1.02387;-1.64336;2
-1.0;0.0;0.0;1.02381;-1.64347;2
-1.0;0.0;0.0;1.02372;-1.64365;2
-1.0;0.0;0.0;1.02369;-1.64372;2
-1.0;0.0;0.0;1.02363;-1.64388;2
-1.0;0.0;0.0;1.0236;-1.64396;2
-1.0;0.0;0.0;1.02356;-1.64409;2
-1.0;0.0;0.0;1.02353;-1.64418;2
-1.0;0.0;0.0;1.02352;-1.64423;2
-1.0;0.0;0.0;1.02346;-1.64442;2
-1.0;0.0;0.0;1.02345;-1.64446;2
-1.0;0.0;0.0;1.02342;-1.64456;2
-1.0;0.0;0.0;1.0234;-1.64466;2
-1.0;0.0;0.0;1.02331;-1.64504;2
-1.0;0.0;0.0;1.02329;-1.64513;2
-1.0;0.0;0.0;1.02328;-1.64518;2
-1.0;0.0;0.0;1.02325;-1.64528;2
-1.0;0.0;0.0;1.02323;-1.64538;2
-1.0;0.0;0.0;1.02321;-1.64549;2
-1.0;0.0;0.0;1.0232;-1.64554;2
-1.0;0.0;0.0;1.02317;-1.64566;2
-1.0;0.0;0.0;1.02315;-1.64577;2
-1.0;0.0;0.0;1.02314;-1.64582;2
-1.0;0.0;0.0;1.02305;-1.64627;2
-1.0;0.0;0.0;1.02304;-1.64633;2
-1.0;0.0;0.0;1.02301;-1.64649;2
-1.0;0.0;0.0;1.023;-1.64661;2
-1.0;0.0;0.0;1.02298;-1.64672;2
-1.0;0.0;0.0;1.02296;-1.64684;2
-1.0;0.0;0.0;1.02293;-1.64701;2
-1.0;0.0;0.0;1.02291;-1.64719;2
-1.0;0.0;0.0;1.02287;-1.64743;2
-1.0;0.0;0.0;1.02285;-1.64762;2
-1.0;0.0;0.0;1.02284;-1.64768;2
-1.0;0.0;0.0;1.02281;-1.64787;2
-1.0;0.0;0.0;1.02276;-1.64826;2
-1.0;0.0;0.0;1.02274;-1.64839;2
-1.0;0.0;0.0;1.02273;-1.64846;2
-1.0;0.0;0.0;1.0227;-1.64866;2
-1.0;0.0;0.0;1.02269;-1.64879;2
-1.0;0.0;0.0;1.02266;-1.649;2
-1.0;0.0;0.0;1.0226;-1.64954;2
-1.0;0.0;0.0;1.02255;-1.65001;2
-1.0;0.0;0.0;1.02254;-1.65007;2
-1.0;0.0;0.0;1.02252;-1.65027;2
-1.0;0.0;0.0;1.02251;-1.6504;2
-1.0;0.0;0.0;1.02249;-1.65059;2
-1.0;0.0;0.0;1.02247;-1.65085;2
-1.0;0.0;0.0;1.02245;-1.65098;2
-1.0;0.0;0.0;1.02244;-1.6511;2
-1.0;0.0;0.0;1.02243;-1.65123;2
-1.0;0.0;0.0;1.02242;-1.65129;2
-1.0;0.0;0.0;1.02238;-1.65168;2
-1.0;0.0;0.0;1.02237;-1.65181;2
-1.0;0.0;0.0;1.02235;-1.652;2
-1.0;0.0;0.0;1.02233;-1.65219;2
-1.0;0.0;0.0;1.02231;-1.65238;2
-1.0;0.0;0.0;1.02228;-1.65275;2
-1.0;0.0;0.0;1.02227;-1.65288;2
-1.0;0.0;0.0;1.02226;-1.65306;2
-1.0;0.0;0.0;1.02221;-1.65365;2
-1.0;0.0;0.0;1.0222;-1.65377;2
-1.0;0.0;0.0;1.02219;-1.65389;2
-1.0;0.0;0.0;1.02216;-1.65413;2
-1.0;0.0;0.0;1.02215;-1.65425;2
-1.0;0.0;0.0;1.02214;-1.65437;2
-1.0;0.0;0.0;1.02214;-1.65442;2
-1.0;0.0;0.0;1.0221;-1.65495;2
-1.0;0.0;0.0;1.02209;-1.65507;2
-1.0;0.0;0.0;1.02209;-1.65518;2
-1.0;0.0;0.0;1.02206;-1.6556;2
-1.0;0.0;0.0;1.02205;-1.65572;2
-1.0;0.0;0.0;1.02205;-1.65584;2
-1.0;0.0;0.0;1.02204;-1.65602;2
-1.0;0.0;0.0;1.02203;-1.6562;2
-1.0;0.0;0.0;1.02203;-1.65632;2
-1.0;0.0;0.0;1.02202;-1.65644;2
-1.0;0.0;0.0;1.02201;-1.65661;2
-1.0;0.0;0.0;1.02201;-1.65678;2
-1.0;0.0;0.0;1.022;-1.65696;2
-1.0;0.0;0.0;1.022;-1.65701;2
-1.0;0.0;0.0;1.02198;-1.6574;2
-1.0;0.0;0.0;1.02197;-1.65751;2
-1.0;0.0;0.0;1.02197;-1.65757;2
-1.0;0.0;0.0;1.02196;-1.65768;2
-1.0;0.0;0.0;1.02196;-1.65779;2
-1.0;0.0;0.0;1.02195;-1.65808;2
-1.0;0.0;0.0;1.02194;-1.65819;2
-1.0;0.0;0.0;1.02194;-1.6583;2
-1.0;0.0;0.0;1.02193;-1.65842;2
-1.0;0.0;0.0;1.02193;-1.65859;2
-1.0;0.0;0.0;1.02193;-1.65871;2
-1.0;0.0;0.0;1.02193;-1.65883;2
-1.0;0.0;0.0;1.02192;-1.65895;2
-1.0;0.0;0.0;1.02192;-1.65913;2
-1.0;0.0;0.0;1.02192;-1.6593;2
-1.0;0.0;0.0;1.02192;-1.65942;2
-1.0;0.0;0.0;1.02192;-1.6596;2
-1.0;0.0;0.0;1.02192;-1.65966;2
-1.0;0.0;0.0;1.02192;-1.65977;2
-1.0;0.0;0.0;1.02192;-1.66012;2
-1.0;0.0;0.0;1.02192;-1.66024;2
-1.0;0.0;0.0;1.02192;-1.66041;2
-1.0;0.0;0.0;1.02192;-1.66069;2
-1.0;0.0;0.0;1.02192;-1.6608;2
-1.0;0.0;0.0;1.02192;-1.66092;2
-1.0;0.0;0.0;1.02192;-1.66098;2
-1.0;0.0;0.0;1.02192;-1.66109;2
7.437;0.11841999999999953;0.24148000000000014;0.0124491;-1.6612;3
7.43603;0.11690000000000023;0.23837999999999937;0.012477;-1.66006;3
7.43569;0.11653000000000002;0.2376100000000001;0.0124973;-1.65978;3
7.43553;0.11636000000000024;0.23726999999999965;0.0125075;-1.65965;3
7.43514;0.1159599999999994;0.23646000000000011;0.0125329;-1.65935;3
7.43484;0.11568000000000023;0.23587999999999987;0.0125533;-1.65914;3
7.4347;0.1155400000000002;0.2355999999999998;0.0125635;-1.65904;3
7.43463;0.1154799999999998;0.2354700000000003;0.0125685;-1.65899;3
7.43456;0.11540999999999979;0.23533000000000026;0.0125736;-1.65894;3
7.43427;0.11517;0.23484999999999978;0.0125965;-1.65876;3
7.43412;0.11505999999999972;0.2346199999999996;0.0126092;-1.65868;3
7.43397;0.11495000000000033;0.23440999999999956;0.0126219;-1.6586;3
7.4339;0.11490000000000045;0.23430000000000017;0.0126283;-1.65857;3
7.43362;0.11470999999999965;0.23390999999999984;0.0126537;-1.65842;3
7.43355;0.11467000000000027;0.23382000000000058;0.0126601;-1.65839;3
7.43328;0.1144999999999996;0.23347999999999924;0.0126855;-1.65827;3
7.43301;0.11434999999999995;0.23316999999999943;0.012711;-1.65815;3
7.43288;0.11427999999999994;0.23301999999999978;0.0127237;-1.6581;3
7.43282;0.11424000000000056;0.23294999999999977;0.0127302;-1.65807;3
7.43238;0.11404000000000014;0.23253000000000057;0.0127754;-1.65793;3
7.43223;0.11397999999999975;0.23240999999999978;0.0127907;-1.65788;3
7.43209;0.11392000000000024;0.2322999999999995;0.0128059;-1.65784;3
7.43195;0.11387000000000036;0.23219000000000012;0.0128212;-1.6578;3
7.43142;0.11369999999999969;0.23184000000000005;0.012881;-1.65768;3
7.43096;0.11357999999999979;0.23158999999999974;0.0129344;-1.65759;3
7.43074;0.11352999999999991;0.23148999999999997;0.0129611;-1.65755;3
7.43067;0.11350999999999978;0.23146000000000022;0.01297;-1.65754;3
7.43052;0.11348000000000003;0.23140000000000072;0.0129878;-1.65752;3
7.43015;0.11341000000000001;0.2312599999999998;0.0130323;-1.65748;3
7.42994;0.11338000000000026;0.23119000000000067;0.013059;-1.65745;3
7.42958;0.11333000000000037;0.23109000000000002;0.0131035;-1.65742;3
7.42917;0.11330000000000062;0.23102999999999962;0.0131561;-1.6574;3
7.42899;0.1132799999999996;0.23098999999999936;0.013179;-1.65739;3
7.42865;0.11326999999999998;0.23099000000000025;0.0132248;-1.65739;3
7.42853;0.11328000000000049;0.23097999999999974;0.0132401;-1.65739;3
7.42843;0.1132799999999996;0.23099999999999987;0.0132548;-1.6574;3
7.42825;0.11329999999999973;0.23102999999999962;0.0132802;-1.65741;3
7.42811;0.11331999999999987;0.2310699999999999;0.0132993;-1.65743;3
7.42794;0.11334999999999962;0.2311399999999999;0.0133247;-1.65746;3
7.42786;0.11337999999999937;0.23118999999999978;0.0133363;-1.65748;3
7.42783;0.11338999999999988;0.23121999999999954;0.0133416;-1.65749;3
7.42771;0.11343999999999976;0.2313299999999998;0.013362;-1.65753;3
7.42764;0.11348000000000003;0.2313900000000002;0.0133722;-1.65755;3
7.42741;0.11362000000000005;0.23167999999999989;0.0134122;-1.65766;3
7.42737;0.1136499999999998;0.23175999999999952;0.0134204;-1.65769;3
7.42735;0.11367999999999956;0.23179999999999978;0.0134242;-1.65771;3
7.42723;0.1138300000000001;0.23211000000000048;0.0134509;-1.65783;3
7.42719;0.11387999999999998;0.23220999999999936;0.0134585;-1.65786;3
7.42718;0.11391000000000062;0.23226000000000013;0.0134623;-1.65788;3
7.42712;0.1140099999999995;0.23247000000000018;0.0134776;-1.65796;3
7.42706;0.11412000000000067;0.23269999999999946;0.0134927;-1.65805;3
7.42701;0.1143200000000002;0.23313000000000006;0.0135125;-1.65821;3
7.427;0.11448999999999998;0.2334499999999995;0.0135253;-1.65833;3
7.42697;0.11479000000000017;0.23407;0.0135482;-1.65856;3
7.42697;0.11498000000000008;0.23444999999999983;0.0135609;-1.6587;3
7.42697;0.1150500000000001;0.23460999999999999;0.013566;-1.65876;3
7.42697;0.11517;0.23484999999999978;0.0135736;-1.65885;3
7.42697;0.11521000000000026;0.2349300000000003;0.0135761;-1.65888;3
7.42697;0.1153000000000004;0.2350999999999992;0.0135812;-1.65894;3
7.42697;0.11534000000000066;0.23517999999999972;0.0135838;-1.65897;3
7.42698;0.11540999999999979;0.23533000000000026;0.0135888;-1.65903;3
7.42698;0.11549000000000031;0.23550000000000004;0.0135939;-1.6591;3
7.42698;0.11553999999999931;0.2355900000000002;0.0135965;-1.65913;3
7.42699;0.11557999999999957;0.23568000000000033;0.0135989;-1.65916;3
7.42702;0.11575999999999986;0.23604000000000003;0.0136055;-1.65929;3
7.42709;0.11624999999999996;0.23703999999999947;0.0136289;-1.65967;3
7.4271;0.11629999999999985;0.23714000000000013;0.0136305;-1.6597;3
7.42712;0.11634999999999973;0.2372399999999999;0.0136321;-1.65974;3
7.42718;0.11659000000000042;0.23773;0.0136405;-1.65992;3
7.42724;0.11678999999999995;0.23813999999999957;0.0136461;-1.66008;3
7.42736;0.1171899999999999;0.23897000000000013;0.0136566;-1.66038;3
7.42741;0.11735000000000007;0.23928999999999956;0.0136604;-1.6605;3
7.42744;0.11744999999999983;0.2394999999999996;0.013663;-1.66058;3
7.42748;0.11756000000000011;0.23971000000000053;0.0136655;-1.66066;3
7.42759;0.1179199999999998;0.24044000000000043;0.0136744;-1.66093;3
7.42769;0.11821999999999999;0.24106999999999967;0.0136826;-1.66116;3
7.42772;0.11831999999999976;0.24127999999999972;0.0136854;-1.66124;3
7.42777;0.11849000000000043;0.24160999999999966;0.0136892;-1.66136;3
7.42779;0.11854000000000031;0.24171999999999993;0.0136904;-1.6614;3
7.42781;0.11859999999999982;0.2418199999999997;0.0136917;-1.66144;3
7.42784;0.11868999999999996;0.24204000000000025;0.0136943;-1.66152;3
7.42787;0.11880000000000024;0.2422500000000003;0.0136968;-1.6616;3
7.42795;0.11901000000000028;0.24268999999999963;0.0137019;-1.66176;3
7.42798;0.11912000000000056;0.24291000000000018;0.0137044;-1.66184;3
7.428;0.11916999999999955;0.24300999999999995;0.0137057;-1.66188;3
7.42805;0.11932999999999971;0.2433500000000004;0.0137095;-1.662;3
7.42809;0.1194500000000005;0.24357000000000006;0.0137121;-1.66209;3
7.42813;0.11955999999999989;0.24380000000000024;0.0137146;-1.66217;3
7.42823;0.11983999999999995;0.24436999999999998;0.013721;-1.66238;3
7.42832;0.12012;0.24494999999999933;0.0137273;-1.6626;3
7.42836;0.1202399999999999;0.2451799999999995;0.0137299;-1.66268;3
7.4284;0.12034999999999929;0.24540000000000006;0.0137324;-1.66277;3
7.42852;0.12069000000000063;0.2460899999999997;0.01374;-1.66302;3
7.42854;0.12073999999999963;0.2462099999999996;0.0137413;-1.66306;3
7.42856;0.12080000000000002;0.24633000000000038;0.0137426;-1.66311;3
7.4286;0.1209100000000003;0.24656000000000056;0.0137451;-1.6632;3
7.42866;0.12108000000000008;0.24691999999999936;0.0137489;-1.66333;3
7.42868;0.12113999999999958;0.24703000000000053;0.0137502;-1.66337;3
7.42872;0.12126000000000037;0.24727999999999994;0.0137527;-1.66346;3
7.42883;0.12156000000000056;0.2478600000000002;0.0137591;-1.66368;3
7.42885;0.12161000000000044;0.2479800000000001;0.0137604;-1.66372;3
7.42893;0.12184999999999935;0.24845999999999968;0.0137655;-1.6639;3
7.42897;0.12196000000000051;0.24868999999999986;0.013768;-1.66399;3
7.42902;0.12208000000000041;0.24892999999999965;0.0137705;-1.66407;3
7.42904;0.1221300000000003;0.24904999999999955;0.0137718;-1.66412;3
7.42906;0.1221899999999998;0.24917999999999996;0.0137731;-1.66416;3
7.42927;0.12278000000000056;0.2503500000000001;0.0137858;-1.6646;3
7.42937;0.12306000000000061;0.25093999999999994;0.0137922;-1.66482;3
7.42941;0.12318000000000051;0.25117999999999974;0.0137947;-1.66491;3
7.4295;0.12342000000000031;0.2516600000000002;0.0137998;-1.66508;3
7.42957;0.12359000000000009;0.25202999999999953;0.0138036;-1.66522;3
7.42959;0.12365000000000048;0.2521400000000007;0.0138049;-1.66526;3
7.42965;0.12382999999999988;0.25251;0.0138087;-1.6654;3
7.4297;0.12394999999999978;0.2527600000000003;0.0138112;-1.66549;3
7.42983;0.12430999999999948;0.2534800000000006;0.0138189;-1.66576;3
7.42994;0.12460999999999967;0.2541000000000002;0.0138252;-1.66598;3
7.43004;0.12483999999999984;0.2545900000000003;0.0138303;-1.66617;3
7.43013;0.12509000000000015;0.25507999999999953;0.0138354;-1.66635;3
7.43015;0.12514999999999965;0.2551999999999994;0.0138367;-1.66639;3
7.4302;0.12527000000000044;0.25546000000000024;0.0138392;-1.66649;3
7.43024;0.12539999999999996;0.25570000000000004;0.0138418;-1.66658;3
7.43029;0.12551999999999985;0.25595000000000034;0.0138443;-1.66667;3
7.43036;0.12570000000000014;0.25632000000000055;0.0138481;-1.66681;3
7.43041;0.12582000000000004;0.25657000000000085;0.0138507;-1.6669;3
7.43048;0.12599999999999945;0.25694000000000017;0.0138545;-1.66704;3
7.43059;0.12630000000000052;0.25755000000000017;0.0138608;-1.66726;3
7.43061;0.12636999999999965;0.2576800000000006;0.0138621;-1.66731;3
7.4307;0.12660999999999945;0.2581700000000007;0.0138673;-1.66749;3
7.4308;0.12683999999999962;0.2586700000000004;0.0138724;-1.66767;3
7.43096;0.12727000000000022;0.2595099999999997;0.0138813;-1.66798;3
7.431;0.1273800000000005;0.2597499999999995;0.0138838;-1.66807;3
7.43109;0.12761000000000067;0.26022999999999996;0.0138889;-1.66825;3
7.43116;0.12779000000000007;0.26059000000000054;0.0138931;-1.66838;3
7.43129;0.12819999999999965;0.26142999999999983;0.0139051;-1.66869;3
7.43133;0.12831999999999955;0.2616700000000005;0.0139089;-1.66878;3
7.43137;0.12842999999999982;0.2618999999999998;0.0139125;-1.66887;3
7.4314;0.12854999999999972;0.2621399999999996;0.0139165;-1.66896;3
7.43142;0.1286100000000001;0.2622600000000004;0.0139187;-1.669;3
7.4315;0.1288999999999998;0.26284999999999936;0.0139284;-1.66922;3
7.43154;0.12901000000000007;0.26309000000000005;0.013932;-1.66931;3
7.43161;0.12924999999999986;0.2635700000000005;0.0139398;-1.66948;3
7.43169;0.12948000000000004;0.2640500000000001;0.0139469;-1.66966;3
7.43176;0.12971999999999984;0.2645200000000001;0.0139548;-1.66984;3
7.43178;0.1298300000000001;0.2647499999999994;0.0139599;-1.66992;3
7.43181;0.12995;0.26499000000000006;0.013965;-1.67001;3
7.43184;0.1300699999999999;0.26522999999999985;0.0139698;-1.6701;3
7.43187;0.1301799999999993;0.26546000000000003;0.0139749;-1.67019;3
7.43189;0.13030000000000008;0.2656999999999998;0.01398;-1.67027;3
7.43191;0.13034999999999997;0.26582999999999934;0.0139825;-1.67032;3
7.43194;0.13052999999999937;0.2661699999999998;0.0139901;-1.67045;3
7.43198;0.13070000000000004;0.26651999999999987;0.0139978;-1.67058;3
7.432;0.13076000000000043;0.26663999999999977;0.0140003;-1.67062;3
7.43205;0.1309800000000001;0.2671000000000001;0.0140105;-1.67079;3
-1.0;0.0;0.0;1.48096;-2.20936;2
-1.0;0.0;0.0;1.48086;-2.20861;2
-1.0;0.0;0.0;1.48079;-2.2084;2
-1.0;0.0;0.0;1.48076;-2.20829;2
-1.0;0.0;0.0;1.48068;-2.20769;2
-1.0;0.0;0.0;1.48067;-2.20758;2
-1.0;0.0;0.0;1.48066;-2.20748;2
-1.0;0.0;0.0;1.48066;-2.20737;2
-1.0;0.0;0.0;1.48066;-2.20726;2
-1.0;0.0;0.0;1.48066;-2.20716;2
-1.0;0.0;0.0;1.48066;-2.20696;2
-1.0;0.0;0.0;1.48066;-2.20691;2
-1.0;0.0;0.0;1.48067;-2.20677;2
-1.0;0.0;0.0;1.48068;-2.20672;2
-1.0;0.0;0.0;1.4807;-2.2065;2
-1.0;0.0;0.0;1.48071;-2.20641;2
-1.0;0.0;0.0;1.48073;-2.20632;2
-1.0;0.0;0.0;1.4807;-2.20618;2
-1.0;0.0;0.0;1.48069;-2.20614;2
-1.0;0.0;0.0;1.48068;-2.20605;2
-1.0;0.0;0.0;1.48067;-2.20597;2
-1.0;0.0;0.0;1.48065;-2.20585;2
-1.0;0.0;0.0;1.48065;-2.20581;2
-1.0;0.0;0.0;1.48065;-2.20574;2
-1.0;0.0;0.0;1.48064;-2.2057;2
-1.0;0.0;0.0;1.48064;-2.20563;2
-1.0;0.0;0.0;1.48064;-2.2054;2
-1.0;0.0;0.0;1.48064;-2.20536;2
-1.0;0.0;0.0;1.48065;-2.20526;2
-1.0;0.0;0.0;1.48064;-2.20516;2
-1.0;0.0;0.0;1.48063;-2.20506;2
-1.0;0.0;0.0;1.48063;-2.205;2
-1.0;0.0;0.0;1.48061;-2.20487;2
-1.0;0.0;0.0;1.48057;-2.20466;2
-1.0;0.0;0.0;1.48056;-2.20463;2
-1.0;0.0;0.0;1.48055;-2.20445;2
-1.0;0.0;0.0;1.48054;-2.20437;2
-1.0;0.0;0.0;1.48054;-2.20428;2
-1.0;0.0;0.0;1.48055;-2.20403;2
-1.0;0.0;0.0;1.48055;-2.20391;2
-1.0;0.0;0.0;1.48055;-2.20388;2
-1.0;0.0;0.0;1.48054;-2.20381;2
-1.0;0.0;0.0;1.48054;-2.20378;2
-1.0;0.0;0.0;1.48053;-2.20371;2
-1.0;0.0;0.0;1.4805;-2.20354;2
-1.0;0.0;0.0;1.48049;-2.20347;2
-1.0;0.0;0.0;1.48047;-2.20336;2
-1.0;0.0;0.0;1.48047;-2.2033;2
-1.0;0.0;0.0;1.48046;-2.20324;2
-1.0;0.0;0.0;1.48046;-2.20322;2
-1.0;0.0;0.0;1.48045;-2.20313;2
-1.0;0.0;0.0;1.48045;-2.20307;2
-1.0;0.0;0.0;1.48044;-2.20301;2
-1.0;0.0;0.0;1.48044;-2.20299;2
-1.0;0.0;0.0;1.48044;-2.20296;2
-1.0;0.0;0.0;1.48044;-2.20284;2
-1.0;0.0;0.0;1.48044;-2.20282;2
-1.0;0.0;0.0;1.48045;-2.2027;2
-1.0;0.0;0.0;1.48045;-2.20264;2
-1.0;0.0;0.0;1.48044;-2.20251;2
-1.0;0.0;0.0;1.48044;-2.20241;2
-1.0;0.0;0.0;1.48043;-2.20234;2
-1.0;0.0;0.0;1.4804;-2.20219;2
-1.0;0.0;0.0;1.48038;-2.20204;2
-1.0;0.0;0.0;1.48037;-2.20194;2
-1.0;0.0;0.0;1.48037;-2.20191;2
-1.0;0.0;0.0;1.48036;-2.20185;2
-1.0;0.0;0.0;1.48036;-2.20182;2
-1.0;0.0;0.0;1.48035;-2.20179;2
-1.0;0.0;0.0;1.48035;-2.20149;2
-1.0;0.0;0.0;1.48035;-2.20144;2
-1.0;0.0;0.0;1.48035;-2.20138;2
-1.0;0.0;0.0;1.48035;-2.20126;2
-1.0;0.0;0.0;1.48035;-2.2012;2
-1.0;0.0;0.0;1.48035;-2.20117;2
-1.0;0.0;0.0;1.48034;-2.20107;2
-1.0;0.0;0.0;1.48032;-2.20094;2
-1.0;0.0;0.0;1.48031;-2.20087;2
